type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_countries,prod_countries_cnt,main_genre,dbscan_clusters
SHOW,2021,11,1.0,6.2,1907.0,24.675,7.5,ES,1,drama,49
SHOW,2021,2,1.0,8.1,366.0,3.148,8.6,JP,1,animation,8
SHOW,2021,32,1.0,6.3,282.0,3.255,6.3,US,1,documentation,35
SHOW,2021,12,1.0,6.1,666.0,41.801,7.0,ES,1,comedy,65
SHOW,2021,53,1.0,6.8,733.0,3.625,8.7,US,1,documentation,35
SHOW,2021,19,1.0,6.1,10.0,2.639,7.3,FR,1,animation,15
SHOW,2022,25,1.0,6.9,73.0,7.226,6.0,US,1,animation,25
SHOW,2021,42,1.0,7.4,8396.0,5.689,7.4,TR,1,drama,62
SHOW,2021,28,2.0,6.8,149.0,2.807,7.0,US,1,family,4
SHOW,2022,29,1.0,6.6,104.0,2.232,10.0,CA,1,comedy,21
SHOW,2021,23,1.0,5.2,1078.0,4.578,6.5,US,1,reality,5
SHOW,2021,24,2.0,7.0,191.0,8.592,8.8,US,1,animation,25
SHOW,2022,23,1.0,5.8,140.0,9.568,8.0,AU,1,drama,14
SHOW,2021,40,1.0,5.5,1207.0,1.772,7.0,US,1,reality,5
SHOW,2021,45,1.0,6.5,1366.0,5.703,7.3,AR,1,crime,87
SHOW,2021,5,1.0,3.6,738.0,1.43,4.5,US,1,animation,25
SHOW,2021,30,1.0,7.3,1193.0,12.989,7.8,ES,2,animation,78
SHOW,2021,56,1.0,6.1,445.0,3.182,6.4,BR,1,reality,89
SHOW,2021,28,1.0,5.9,702.0,3.722,5.6,US,1,reality,5
SHOW,2021,45,2.0,7.9,371.0,1.63,9.5,LB,1,drama,-1
SHOW,2021,37,1.0,6.2,1301.0,3.832,7.5,US,1,documentation,35
SHOW,2021,41,1.0,6.1,671.0,3.65,7.0,FR,1,action,28
SHOW,2022,51,1.0,7.1,4976.0,2.448,7.6,TR,1,drama,62
SHOW,2021,48,1.0,7.1,710.0,2.744,8.0,BE,1,comedy,-1
SHOW,2021,61,2.0,7.1,1608.0,4.016,8.3,KR,1,reality,-1
SHOW,2022,29,1.0,8.5,88.0,21.913,7.0,US,1,animation,25
SHOW,2021,50,1.0,5.7,728.0,7.289,6.9,FR,1,romance,-1
SHOW,2021,48,2.0,7.3,5863.0,12.219,7.4,JO,1,drama,-1
SHOW,2022,57,1.0,5.0,867.0,6.182,8.7,US,2,drama,13
SHOW,2021,44,1.0,6.5,5052.0,11.407,7.6,PL,1,comedy,-1
SHOW,2021,71,1.0,4.0,27566.0,6.51,8.7,KR,1,family,-1
SHOW,2021,34,2.0,6.8,129.0,2.677,8.5,JP,1,reality,61
SHOW,2021,59,1.0,7.1,8795.0,5.791,6.8,IN,1,drama,54
SHOW,2021,14,2.0,6.4,355.0,5.835,7.5,US,1,comedy,1
SHOW,2021,38,2.0,7.2,1812.0,63.194,7.5,MX,1,romance,-1
SHOW,2021,69,1.0,7.4,597.0,3.911,8.1,KR,1,drama,53
SHOW,2022,35,1.0,7.1,120.0,0.736,7.0,US,1,documentation,35
SHOW,2022,23,1.0,6.7,1680.0,6.09,6.4,IN,1,comedy,90
SHOW,2021,24,1.0,5.6,1302.0,6.765,7.6,IT,1,scifi,-1
SHOW,2022,33,1.0,6.3,123.0,1.639,8.0,US,1,animation,25
SHOW,2021,65,1.0,8.0,2161.0,8.117,8.2,KR,1,crime,57
SHOW,2021,28,3.0,4.6,232.0,9.494,8.0,US,1,animation,25
SHOW,2021,62,1.0,7.2,582.0,8.511,7.5,KR,1,comedy,29
SHOW,2021,29,1.0,6.2,342.0,3.012,7.3,MX,1,comedy,75
SHOW,2022,43,1.0,6.1,907.0,27.937,6.5,JP,1,drama,9
SHOW,2022,21,1.0,6.3,33.0,10.972,8.3,US,1,comedy,1
SHOW,2021,65,1.0,6.7,108.0,4.859,9.0,TH,1,drama,74
SHOW,2022,27,1.0,5.6,94.0,3.344,6.0,MA,5,comedy,-1
SHOW,2022,28,2.0,6.3,86.0,5.8,8.2,US,1,family,4
SHOW,2022,38,1.0,6.3,28.0,82.74,7.7,CO,1,drama,32
SHOW,2022,53,1.0,6.9,560.0,2.177,5.0,ES,1,documentation,88
SHOW,2021,44,1.0,6.8,1056.0,3.793,6.9,US,1,documentation,35
SHOW,2021,70,1.0,7.5,291.0,1.265,5.0,US,1,reality,5
SHOW,2022,31,1.0,6.8,964.0,2.556,7.1,IT,1,comedy,-1
SHOW,2021,36,1.0,6.5,892.0,5.511,7.0,US,1,documentation,35
SHOW,2021,25,1.0,6.2,631.0,2.407,7.8,US,1,documentation,35
SHOW,2021,15,1.0,6.9,216.0,3.874,8.2,US,1,animation,25
SHOW,2021,49,1.0,5.9,2152.0,5.124,6.4,BR,1,crime,-1
SHOW,2021,47,1.0,5.6,189.0,243.02,7.8,CO,1,crime,42
SHOW,2021,30,1.0,6.7,313.0,2.484,7.0,US,1,documentation,35
SHOW,2022,28,1.0,7.3,26.0,1.556,3.8,IT,1,family,-1
SHOW,2021,56,1.0,5.4,457.0,8.147,7.1,BR,1,reality,89
SHOW,2021,30,2.0,6.6,355.0,1.554,6.7,US,1,reality,5
SHOW,2021,29,1.0,6.2,349.0,7.585,6.9,US,1,scifi,2
SHOW,2021,49,1.0,5.2,4884.0,2.475,8.3,IN,1,drama,54
SHOW,2022,0,1.0,7.7,59.0,5.668,6.6,MX,1,drama,39
SHOW,2021,34,1.0,5.3,579.0,71.946,7.3,MX,1,horror,-1
SHOW,2021,63,1.0,7.1,828.0,1.546,5.3,GB,1,comedy,0
SHOW,2021,45,1.0,5.2,308.0,4.707,6.8,BE,2,drama,-1
SHOW,2021,52,1.0,7.1,1138.0,25.704,7.7,MX,1,drama,39
SHOW,2021,36,1.0,5.4,284.0,12.408,7.3,MX,1,reality,-1
SHOW,2021,67,1.0,7.5,78.0,3.202,7.0,TH,1,action,-1
SHOW,2021,41,1.0,5.5,267.0,13.142,7.8,ZA,1,drama,-1
SHOW,2021,33,1.0,5.7,561.0,2.822,6.3,US,1,reality,5
SHOW,2021,37,1.0,5.4,87.0,0.76,3.0,DE,1,comedy,85
SHOW,2021,59,3.0,7.4,1054.0,17.328,8.9,TW,1,drama,38
SHOW,2021,30,1.0,4.9,720.0,1.425,5.0,CA,1,reality,66
SHOW,2022,43,1.0,4.4,417.0,5.222,9.3,ZA,1,reality,-1
SHOW,2022,30,1.0,5.9,131.0,5.03,8.4,ES,1,drama,49
SHOW,2021,63,1.0,6.8,1267.0,2.99,7.4,ES,1,crime,80
SHOW,2021,49,1.0,6.9,5645.0,7.607,7.5,TR,1,comedy,-1
SHOW,2022,25,1.0,4.2,130.0,2.507,9.4,BR,1,comedy,83
SHOW,2021,63,1.0,7.5,243.0,3.132,8.0,KR,1,reality,-1
SHOW,2021,50,1.0,6.5,826.0,1.812,7.8,BR,1,crime,-1
SHOW,2022,42,1.0,5.2,187.0,2.052,10.0,ZA,2,crime,-1
SHOW,2021,32,1.0,5.9,462.0,2.018,1.5,US,1,reality,5
SHOW,2022,47,1.0,5.9,453.0,2.052,5.7,US,1,documentation,35
SHOW,2021,41,1.0,8.0,1641.0,3.996,8.5,EG,1,drama,-1
SHOW,2021,35,1.0,6.9,690.0,3.028,7.7,US,1,family,4
SHOW,2021,28,1.0,7.3,479.0,2.959,6.9,US,1,family,4
SHOW,2021,40,1.0,5.1,442.0,2.338,10.0,US,1,reality,5
SHOW,2021,45,1.0,8.1,474.0,14.338,9.0,CN,1,drama,45
SHOW,2021,47,1.0,7.1,983.0,1.246,7.5,IN,1,documentation,-1
SHOW,2021,26,1.0,4.1,1882.0,7.369,7.5,US,1,comedy,1
SHOW,2021,46,1.0,7.4,216.0,1.71,7.5,IT,1,documentation,-1
SHOW,2021,26,1.0,7.0,6.0,4.271,5.0,TW,1,action,-1
SHOW,2022,20,1.0,7.8,33.0,2.104,7.0,US,1,action,10
SHOW,2022,49,1.0,6.2,26.0,1.011,10.0,BR,1,reality,89
SHOW,2021,25,1.0,7.2,350.0,1.884,7.7,US,1,reality,5
SHOW,2021,41,1.0,6.6,214.0,1.96,7.0,US,1,documentation,35
SHOW,2021,47,1.0,7.6,195.0,3.497,7.0,MX,1,crime,-1
SHOW,2021,43,2.0,4.7,332.0,1.92,6.0,US,1,reality,5
SHOW,2022,26,1.0,2.0,3019.0,11.314,4.0,JP,1,drama,9
SHOW,2021,27,1.0,4.9,118.0,1.63,8.7,US,1,reality,5
SHOW,2021,38,1.0,6.9,674.0,1.159,8.0,ES,1,documentation,88
SHOW,2021,23,1.0,6.0,81.0,1.119,4.2,ES,1,reality,91
SHOW,2021,49,1.0,7.5,25.0,1.765,4.0,KR,1,documentation,-1
SHOW,2021,60,1.0,5.8,294.0,28.627,7.0,TH,1,thriller,-1
SHOW,2021,15,2.0,6.3,324.0,3.432,6.7,PL,1,animation,-1
SHOW,2021,34,1.0,5.8,3522.0,3.418,6.6,IN,1,drama,54
SHOW,2021,25,1.0,6.9,151.0,0.856,10.0,US,1,reality,5
SHOW,2021,25,1.0,6.5,446.0,1.4,8.5,EG,1,drama,-1
SHOW,2022,39,1.0,2.6,498.0,1.658,6.0,AU,1,reality,43
SHOW,2021,49,1.0,5.6,250.0,4.323,6.6,ES,1,reality,91
SHOW,2021,33,1.0,5.0,87.0,1.525,10.0,US,1,comedy,1
SHOW,2022,16,1.0,4.9,45.0,1.629,10.0,ZA,1,comedy,-1
SHOW,2021,47,1.0,6.5,162.0,2.523,10.0,US,1,documentation,35
SHOW,2021,49,1.0,8.3,2346.0,1.493,9.0,IN,1,documentation,-1
SHOW,2021,37,1.0,5.1,738.0,1.4,5.5,IN,1,drama,54
SHOW,1934,19,26.0,8.6,1092.0,15.424,7.6,US,1,comedy,1
SHOW,1950,30,18.0,8.6,1563.0,87.392,6.9,US,1,reality,5
SHOW,1951,30,9.0,8.5,25944.0,17.088,8.1,US,1,comedy,1
SHOW,1968,29,31.0,8.7,8675.0,8.747,4.7,US,1,fantasy,71
SHOW,1971,23,6.0,7.9,2116.0,45.829,8.0,JP,1,scifi,11
SHOW,1966,24,12.0,8.1,4694.0,25.263,6.7,US,1,scifi,2
SHOW,1974,57,49.0,8.7,2725.0,71.043,7.1,US,1,documentation,35
SHOW,1972,30,6.0,7.9,9354.0,10.412,7.5,US,1,comedy,1
SHOW,1975,25,11.0,7.5,9250.0,11.114,7.3,US,1,comedy,1
SHOW,1968,54,22.0,8.3,243.0,10.063,8.5,GB,1,documentation,64
SHOW,1978,25,8.0,6.6,11238.0,1.597,7.1,US,1,drama,13
SHOW,1968,56,6.0,8.0,3090.0,7.815,7.2,US,1,comedy,1
SHOW,1955,13,2.0,7.0,1493.0,4.508,5.2,US,1,comedy,1
SHOW,1953,30,11.0,7.1,1073.0,7.891,6.3,US,1,comedy,1
SHOW,1960,51,4.0,7.8,1697.0,7.797,6.2,US,1,drama,13
SHOW,1962,30,6.0,7.2,2797.0,8.858,7.5,US,1,comedy,1
SHOW,1958,30,8.0,7.4,1616.0,21.518,6.3,US,1,comedy,1
SHOW,1953,30,8.0,7.7,253.0,2.477,6.0,US,1,drama,13
SHOW,1968,30,6.0,6.8,1584.0,7.342,7.3,US,1,comedy,1
SHOW,1976,52,2.0,8.3,1375.0,3.741,8.2,GB,1,drama,41
SHOW,1974,153,1.0,7.7,786.0,1.924,8.5,US,1,drama,13
SHOW,1980,57,2.0,9.2,279.0,1.4,7.8,US,1,documentation,35
SHOW,1978,63,1.0,7.6,224.0,2.351,7.7,GB,1,drama,41
SHOW,1958,28,1.0,8.0,383.0,5.705,7.5,US,1,western,70
SHOW,1956,29,7.0,7.7,482.0,2.983,7.8,US,1,reality,5
SHOW,1960,30,1.0,8.2,218.0,2.34,7.0,US,1,western,70
SHOW,1978,23,1.0,7.2,179.0,5.519,8.6,JP,1,scifi,11
SHOW,1976,25,2.0,7.0,331.0,2.731,6.0,US,1,comedy,1
SHOW,1978,24,6.0,6.8,445.0,0.811,7.0,US,1,family,4
SHOW,1965,19,1.0,7.0,334.0,3.11,10.0,US,1,comedy,1
SHOW,1974,30,4.0,7.6,48.0,0.98,6.0,US,1,comedy,1
SHOW,1989,24,6.0,8.4,9794.0,14.945,7.7,CA,1,comedy,21
SHOW,1990,21,3.0,8.6,114774.0,31.763,7.9,GB,1,comedy,0
SHOW,1983,23,3.0,7.5,18355.0,25.159,7.3,US,1,action,10
SHOW,1983,28,16.0,8.4,4618.0,2.832,8.8,US,1,family,4
SHOW,1984,10,24.0,6.5,4948.0,49.384,6.6,GB,1,family,40
SHOW,1989,46,11.0,5.3,27179.0,59.02,5.7,US,1,action,10
SHOW,1988,24,35.0,5.1,5942.0,77.918,6.2,AU,1,drama,14
SHOW,1990,54,3.0,8.5,14304.0,14.634,8.3,GB,1,war,67
SHOW,1985,22,3.0,6.7,6128.0,17.018,7.6,US,1,animation,25
SHOW,1984,24,3.0,7.9,4740.0,14.719,8.0,US,2,scifi,2
SHOW,1988,24,2.0,8.8,4478.0,34.244,8.2,GB,2,action,22
SHOW,1990,22,7.0,7.2,4503.0,7.875,7.0,US,1,animation,25
SHOW,1985,24,5.0,6.6,3380.0,7.221,7.0,US,1,comedy,1
SHOW,1984,28,9.0,8.4,25098.0,23.975,7.9,GB,1,war,67
SHOW,1986,9,6.0,7.4,6678.0,37.099,6.8,CH,2,comedy,-1
SHOW,1987,21,34.0,3.3,7627.0,260.884,5.8,US,1,drama,13
SHOW,1985,51,1.0,7.1,183.0,5.285,3.3,US,1,comedy,1
SHOW,1987,10,13.0,6.1,1759.0,25.697,7.3,GB,1,comedy,0
SHOW,1987,43,1.0,7.7,535.0,3.769,9.0,AU,1,war,-1
SHOW,1989,24,6.0,6.6,5.0,3.894,6.7,CA,2,animation,12
SHOW,1985,61,1.0,7.1,517.0,3.633,6.0,GB,2,drama,41
SHOW,1986,29,1.0,7.2,73.0,0.6,7.0,GB,1,scifi,23
SHOW,1989,24,6.0,7.8,920.0,3.555,6.6,GB,1,comedy,0
SHOW,1983,27,3.0,7.5,699.0,5.072,8.8,US,1,comedy,1
SHOW,1989,100,1.0,5.6,153.0,1.37,2.0,GB,1,drama,41
SHOW,1987,23,1.0,6.9,440.0,2.353,8.5,US,1,animation,25
SHOW,1990,15,15.0,7.3,138.0,1.4,6.5,GB,1,documentation,64
SHOW,1986,22,1.0,8.6,256.0,6.706,7.3,MX,1,drama,39
SHOW,1984,22,5.0,7.2,279.0,0.734,7.5,US,1,family,4
SHOW,2000,48,42.0,7.4,24368.0,73.107,7.3,US,1,reality,5
SHOW,1999,19,13.0,8.2,94527.0,18.085,7.6,US,1,scifi,2
SHOW,1997,52,7.0,8.3,142891.0,50.995,8.2,US,1,scifi,2
SHOW,1997,22,24.0,7.6,172.0,138.135,7.6,JP,1,scifi,11
SHOW,1999,48,5.0,8.3,36483.0,28.242,7.9,US,2,scifi,2
SHOW,1992,34,33.0,6.2,28.0,10.816,6.3,US,1,reality,5
SHOW,1999,22,1.0,6.1,2943.0,38.567,6.9,US,2,action,10
SHOW,1992,23,10.0,6.7,23155.0,17.895,6.4,US,1,comedy,1
SHOW,1994,44,4.0,7.3,830.0,15.796,6.6,AU,1,western,-1
SHOW,1996,25,7.0,6.9,5829.0,31.754,7.9,US,1,comedy,1
SHOW,1993,22,4.0,6.2,3808.0,23.374,6.2,US,1,action,10
SHOW,1996,26,25.0,7.4,14014.0,24.827,7.0,CA,2,comedy,21
SHOW,2000,24,1.0,8.0,1884.0,11.242,8.3,JP,1,scifi,11
SHOW,2000,26,8.0,4.2,6454.0,65.679,6.1,US,1,action,10
SHOW,1999,42,5.0,7.9,69430.0,63.127,8.0,US,1,scifi,2
SHOW,1992,28,14.0,3.8,9955.0,46.955,5.0,US,1,family,4
SHOW,1993,22,3.0,7.5,1326.0,15.844,7.9,CA,2,scifi,6
SHOW,2000,56,19.0,7.9,559.0,5.725,6.1,GB,2,thriller,58
SHOW,1999,48,2.0,8.2,6724.0,12.578,8.2,GB,1,drama,41
SHOW,1995,49,3.0,7.8,1993.0,9.083,7.8,GB,1,drama,41
SHOW,1991,23,7.0,8.2,17859.0,25.766,8.0,US,4,action,10
SHOW,1991,30,3.0,8.3,12964.0,8.327,8.1,GB,1,comedy,0
SHOW,1999,26,2.0,7.5,3096.0,7.836,6.1,CA,2,comedy,21
SHOW,1994,48,21.0,8.5,1499.0,3.039,7.5,GB,1,documentation,64
SHOW,1998,24,10.0,3.9,3168.0,22.775,5.4,CA,1,family,84
SHOW,2000,21,3.0,5.3,150.0,8.58,6.7,US,1,animation,25
SHOW,1996,21,6.0,5.7,3713.0,7.483,7.3,US,1,drama,13
SHOW,1998,34,4.0,8.2,7762.0,3.098,7.5,GB,1,comedy,0
SHOW,1994,22,6.0,6.2,12535.0,12.029,7.6,US,1,comedy,1
SHOW,2000,47,1.0,6.6,226.0,2.533,7.2,US,1,action,10
SHOW,1999,25,1.0,8.4,3728.0,16.159,8.3,JP,1,drama,9
SHOW,1998,21,6.0,6.3,2861.0,8.697,6.8,FR,4,animation,15
SHOW,1997,49,1.0,7.4,1109.0,4.553,7.7,GB,1,action,22
SHOW,1999,21,3.0,7.0,1407.0,14.516,8.2,JP,1,animation,8
SHOW,1993,25,7.0,7.1,1571.0,2.685,8.0,CA,1,family,84
SHOW,1992,8,6.0,5.5,2828.0,11.056,4.9,AU,1,animation,-1
SHOW,1998,50,7.0,7.9,1145.0,3.258,7.3,US,1,documentation,35
SHOW,1997,44,2.0,6.7,119.0,8.092,8.0,AU,1,drama,14
SHOW,1997,62,1.0,7.7,807.0,2.353,7.0,GB,1,drama,41
SHOW,1994,24,2.0,7.7,889.0,27.056,8.6,JP,1,scifi,11
SHOW,1998,45,2.0,7.4,346.0,6.593,9.0,CA,2,drama,19
SHOW,1999,30,2.0,8.4,558.0,3.256,8.5,GB,1,comedy,0
SHOW,1991,24,6.0,7.0,1680.0,13.345,6.8,CA,1,fantasy,-1
SHOW,1996,27,1.0,8.2,251.0,1.96,8.3,US,2,family,4
SHOW,1998,50,2.0,7.1,145.0,2.612,5.0,GB,1,drama,41
SHOW,1991,24,1.0,6.5,514.0,3.163,7.0,US,1,animation,25
SHOW,1998,51,1.0,6.5,108.0,2.461,6.0,AU,1,drama,14
SHOW,1996,26,2.0,6.6,173.0,4.423,10.0,US,1,animation,25
SHOW,1991,24,1.0,8.1,1711.0,0.0001636368319856,8.2,US,1,drama,13
SHOW,1994,92,1.0,6.6,547.0,3.484,7.0,US,1,war,48
SHOW,1998,10,2.0,7.8,350.0,2.326,8.0,GB,1,animation,3
SHOW,1994,48,2.0,8.0,98.0,2.33,5.0,GB,1,comedy,0
SHOW,2000,21,2.0,6.6,478.0,3.833,5.7,CA,2,animation,12
SHOW,1993,26,1.0,7.2,453.0,1.124,8.0,JP,1,scifi,11
SHOW,2010,58,6.0,8.7,197744.0,57.029,8.1,GB,1,drama,41
SHOW,2005,24,9.0,8.3,661972.0,153.898,8.2,US,1,comedy,1
SHOW,2004,44,8.0,8.7,448480.0,286.211,8.6,US,1,drama,13
SHOW,2001,24,9.0,8.4,251172.0,73.23,8.0,US,1,comedy,1
SHOW,2006,53,8.0,8.7,711566.0,81.642,8.2,US,1,drama,13
SHOW,2009,23,6.0,8.5,252564.0,48.311,8.0,US,1,comedy,1
SHOW,2009,28,2.0,8.3,30771.0,14.634,7.6,US,1,comedy,1
SHOW,2006,44,8.0,8.4,95103.0,53.348,7.8,US,1,drama,13
SHOW,2002,43,8.0,8.0,73388.0,93.597,7.9,US,1,drama,13
SHOW,2004,7,7.0,6.3,4839.0,96.961,6.7,GB,1,animation,3
SHOW,2003,21,3.0,6.1,4577.0,104.486,7.5,JP,1,action,7
SHOW,2010,22,1.0,7.4,1338.0,1.309,6.1,CA,1,comedy,21
SHOW,2006,46,5.0,7.9,52747.0,69.52,7.8,US,1,scifi,2
SHOW,2008,24,3.0,8.4,86104.0,27.469,7.7,GB,1,comedy,0
SHOW,2003,44,24.0,5.6,17843.0,12.812,5.3,US,1,reality,5
SHOW,2004,24,1.0,8.5,17944.0,7.335,8.1,GB,1,scifi,23
SHOW,2008,44,5.0,7.9,80138.0,123.15,7.9,GB,1,action,22
SHOW,2008,4,1.0,8.4,8446.0,15.251,7.6,US,1,comedy,1
SHOW,2007,23,4.0,7.4,13414.0,12.327,7.0,US,2,drama,13
SHOW,2010,51,2.0,8.3,2391.0,7.806,8.4,IL,1,drama,50
SHOW,2004,26,2.0,8.0,32645.0,30.973,8.5,JP,1,animation,8
SHOW,2009,45,4.0,7.9,12925.0,9.154,7.5,GB,1,drama,41
SHOW,2010,55,5.0,8.5,7739.0,15.315,7.7,AU,1,drama,14
SHOW,2004,58,8.0,8.2,22525.0,30.282,7.8,GB,1,drama,41
SHOW,2006,40,17.0,4.7,2727.0,21.39,6.1,US,1,reality,5
SHOW,2006,52,4.0,6.6,43413.0,29.454,6.1,US,1,comedy,1
SHOW,2010,46,12.0,7.2,4842.0,43.085,7.0,US,1,reality,5
SHOW,2010,23,2.0,8.2,3712.0,5.019,7.1,CA,1,scifi,6
SHOW,2010,45,3.0,8.0,1275.0,2.176,6.7,GB,1,drama,41
SHOW,2009,19,7.0,6.5,1178.0,23.343,6.9,US,1,animation,25
SHOW,2005,31,22.0,7.7,5778.0,8.062,7.4,GB,1,comedy,0
SHOW,2005,47,6.0,8.4,18.0,6.583,7.3,US,1,documentation,35
SHOW,2010,44,6.0,7.5,4025.0,17.019,7.4,CA,1,drama,19
SHOW,2006,25,3.0,7.2,14782.0,21.417,7.8,AU,1,drama,14
SHOW,2002,1,1.0,7.6,2889.0,3.844,9.5,US,1,comedy,1
SHOW,2001,22,6.0,7.1,10214.0,29.598,7.4,FR,2,action,28
SHOW,2001,63,5.0,7.7,1324.0,5.822,7.6,GB,1,drama,41
SHOW,2010,37,28.0,2.2,12.0,14.278,4.7,GB,1,reality,18
SHOW,2006,39,16.0,7.3,373.0,3.017,7.7,GB,1,reality,18
SHOW,2009,64,1.0,7.9,11579.0,75.209,8.3,KR,1,comedy,29
SHOW,2005,21,4.0,8.3,1235.0,3.519,7.9,US,2,drama,13
SHOW,2004,23,8.0,6.2,6700.0,25.162,8.2,IT,1,action,-1
SHOW,2008,44,6.0,7.5,2259.0,10.697,8.4,AU,1,drama,14
SHOW,2010,26,1.0,7.0,238.0,2.119,6.3,US,1,drama,13
SHOW,2008,30,2.0,8.0,14307.0,28.197,8.5,JP,1,animation,8
SHOW,2010,25,3.0,8.1,4635.0,20.44,7.6,AU,1,drama,14
SHOW,2005,46,6.0,4.9,3951.0,5.569,7.0,US,1,comedy,1
SHOW,2007,7,6.0,8.0,25.0,24.246,7.9,GB,1,animation,3
SHOW,2001,22,5.0,7.1,7716.0,13.608,6.4,US,1,comedy,1
SHOW,2009,59,1.0,8.7,622.0,2.817,8.8,GB,1,documentation,64
SHOW,2002,44,2.0,7.0,4420.0,8.945,6.9,CA,2,action,44
SHOW,2003,23,1.0,6.9,1642.0,10.915,6.7,JP,1,scifi,11
SHOW,2005,85,1.0,6.5,9191.0,14.711,6.3,US,1,scifi,2
SHOW,2007,52,2.0,6.5,333.0,3.971,6.5,GB,1,drama,41
SHOW,2006,44,3.0,8.4,946.0,0.903,7.5,US,1,documentation,35
SHOW,2009,29,3.0,8.1,1355.0,4.863,6.7,GB,1,drama,41
SHOW,2002,25,12.0,6.9,2538.0,5.227,7.4,CA,2,comedy,21
SHOW,2008,45,6.0,8.0,4807.0,23.54,6.7,AU,1,drama,14
SHOW,2010,25,4.0,6.1,903.0,17.152,6.2,US,1,scifi,2
SHOW,2006,22,10.0,6.6,4417.0,7.989,8.4,US,1,comedy,1
SHOW,2001,45,4.0,7.6,1311.0,5.002,5.0,AU,1,drama,14
SHOW,2009,22,5.0,6.1,1683.0,35.385,7.8,JP,1,animation,8
SHOW,2002,11,5.0,6.9,11545.0,45.26,6.8,GB,1,comedy,0
SHOW,2008,27,4.0,5.4,685.0,18.483,5.9,US,1,animation,25
SHOW,2006,24,2.0,8.1,2108.0,52.173,8.5,JP,1,action,7
SHOW,2008,45,1.0,7.0,1422.0,13.767,5.8,CN,1,action,31
SHOW,2003,38,22.0,8.2,3143.0,23.523,7.3,GB,2,documentation,64
SHOW,2007,29,3.0,6.6,414.0,4.297,7.0,US,1,animation,25
SHOW,2004,26,5.0,7.9,644.0,6.941,7.9,CA,2,animation,12
SHOW,2006,23,2.0,7.7,1140.0,8.943,7.8,US,2,scifi,2
SHOW,2002,24,2.0,8.1,1007.0,11.279,7.3,JP,1,comedy,27
SHOW,2006,45,2.0,8.1,2103.0,6.398,8.3,CA,1,action,44
SHOW,2001,24,3.0,6.7,2301.0,26.513,8.4,US,2,animation,25
SHOW,2006,30,2.0,6.6,2229.0,3.305,7.5,GB,1,scifi,23
SHOW,2003,11,1.0,7.6,799.0,5.33,6.9,JP,1,animation,8
SHOW,2009,58,6.0,5.9,1472.0,5.572,7.5,GB,1,reality,18
SHOW,2009,17,5.0,5.3,2499.0,19.716,5.3,US,1,animation,25
SHOW,2003,51,17.0,6.2,567.0,11.505,5.0,AU,1,reality,43
SHOW,2002,21,4.0,8.0,1350.0,3.961,8.6,CA,2,scifi,6
SHOW,2005,23,2.0,7.1,531.0,8.164,7.1,CA,1,scifi,6
SHOW,2004,59,18.0,7.3,998.0,6.549,7.6,US,1,documentation,35
SHOW,2009,53,1.0,7.4,26.0,1.134,6.0,NZ,1,documentation,-1
SHOW,2010,56,11.0,7.1,879.0,12.719,6.2,AU,1,reality,43
SHOW,2003,25,1.0,7.1,247.0,6.645,9.0,JP,1,thriller,-1
SHOW,2001,47,4.0,7.8,3556.0,8.702,7.1,GB,1,comedy,0
SHOW,2006,21,3.0,6.4,561.0,1.4,9.0,CA,4,scifi,6
SHOW,2007,19,9.0,7.1,1231.0,33.935,7.3,US,1,animation,25
SHOW,2006,13,5.0,6.8,4461.0,12.637,8.2,CA,2,animation,12
SHOW,2007,27,2.0,6.4,154.0,3.581,7.0,CA,1,animation,12
SHOW,2002,21,3.0,5.5,444.0,5.391,6.0,GB,1,animation,3
SHOW,2010,62,1.0,7.1,3453.0,33.079,7.8,KR,1,comedy,29
SHOW,2008,24,5.0,6.9,1629.0,13.423,8.1,JP,1,scifi,11
SHOW,2010,47,2.0,8.6,249.0,10.025,8.3,RU,1,war,-1
SHOW,2001,25,3.0,5.9,1024.0,14.446,6.2,CA,3,family,84
SHOW,2004,23,1.0,6.9,1246.0,20.378,7.8,JP,1,action,7
SHOW,2008,7,4.0,7.9,52.0,10.273,6.5,JP,1,animation,8
SHOW,2006,27,5.0,7.3,868.0,4.381,8.0,US,1,animation,25
SHOW,2007,24,1.0,7.2,72.0,0.6,10.0,JP,1,action,7
SHOW,2008,36,3.0,8.3,393.0,5.001,6.3,IL,1,drama,50
SHOW,2008,46,7.0,6.6,500.0,5.714,6.2,GB,1,reality,18
SHOW,2001,21,4.0,6.3,3257.0,13.906,6.3,CA,2,animation,12
SHOW,2008,25,1.0,7.3,1584.0,3.042,6.7,JP,1,animation,8
SHOW,2007,29,7.0,6.1,1196.0,5.673,6.0,GB,1,scifi,23
SHOW,2002,26,8.0,8.3,448.0,1.96,6.7,US,1,comedy,1
SHOW,2008,27,7.0,6.6,1044.0,2.692,8.5,US,1,animation,25
SHOW,2005,24,1.0,7.4,816.0,1.774,5.0,CA,1,scifi,6
SHOW,2009,25,4.0,7.5,96.0,9.235,5.0,CA,1,family,84
SHOW,2010,57,1.0,5.6,1395.0,5.012,5.7,GB,1,action,22
SHOW,2001,20,5.0,7.0,2303.0,5.453,7.9,US,1,comedy,1
SHOW,2007,53,1.0,7.6,261.0,0.622,8.0,AU,1,drama,14
